symbol,timestamp,mid_price,ofi_level_0,ofi_level_1,ofi_level_2,ofi_level_3,ofi_level_4,integrated_ofi
AAPL,2024-12-12 12:00:00+00:00,247.7,-4000.0,0.0,0.0,0.0,0.0,3610.5454226450984
AAPL,2024-12-12 12:01:00+00:00,247.2,-4000.0,0.0,0.0,0.0,0.0,3610.545422645099
AAPL,2024-12-12 12:02:00+00:00,247.2,0.0,0.0,0.0,0.0,0.0,-36.89452267780952
AAPL,2024-12-12 12:03:00+00:00,247.2,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:04:00+00:00,247.2,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:05:00+00:00,247.3,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:06:00+00:00,247.1,-2000.0,0.0,0.0,0.0,0.0,1786.8254499836448
AAPL,2024-12-12 12:07:00+00:00,246.9,-2000.0,0.0,0.0,0.0,0.0,1786.8254499836448
AAPL,2024-12-12 12:08:00+00:00,247.0,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:09:00+00:00,247.2,2000.0,0.0,0.0,0.0,0.0,-1860.614495339264
AAPL,2024-12-12 12:10:00+00:00,247.2,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:11:00+00:00,247.3,2000.0,0.0,0.0,0.0,0.0,-1860.614495339264
AAPL,2024-12-12 12:12:00+00:00,247.2,-2000.0,0.0,0.0,0.0,0.0,1786.8254499836448
AAPL,2024-12-12 12:13:00+00:00,247.2,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:14:00+00:00,247.2,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:15:00+00:00,247.2,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:16:00+00:00,247.1,-2000.0,0.0,0.0,0.0,0.0,1786.8254499836448
AAPL,2024-12-12 12:17:00+00:00,247.1,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:18:00+00:00,247.1,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:19:00+00:00,247.1,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:20:00+00:00,247.2,2000.0,0.0,0.0,0.0,0.0,-1860.614495339264
AAPL,2024-12-12 12:21:00+00:00,247.0,-2000.0,0.0,0.0,0.0,0.0,1786.8254499836448
AAPL,2024-12-12 12:22:00+00:00,247.0,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:24:00+00:00,247.2,2000.0,0.0,0.0,0.0,0.0,-1860.614495339264
AAPL,2024-12-12 12:25:00+00:00,246.8,-4000.0,0.0,0.0,0.0,0.0,3610.545422645099
AAPL,2024-12-12 12:26:00+00:00,246.9,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:27:00+00:00,246.9,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:28:00+00:00,246.9,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:29:00+00:00,246.8,-2000.0,0.0,0.0,0.0,0.0,1786.8254499836448
AAPL,2024-12-12 12:30:00+00:00,246.9,2000.0,0.0,0.0,0.0,0.0,-1860.614495339264
AAPL,2024-12-12 12:31:00+00:00,246.9,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:32:00+00:00,246.8,-2000.0,0.0,0.0,0.0,0.0,1786.8254499836448
AAPL,2024-12-12 12:33:00+00:00,246.9,2000.0,0.0,0.0,0.0,0.0,-1860.614495339264
AAPL,2024-12-12 12:34:00+00:00,247.0,2000.0,0.0,0.0,0.0,0.0,-1860.614495339264
AAPL,2024-12-12 12:35:00+00:00,246.8,-4000.0,0.0,0.0,0.0,0.0,3610.545422645099
AAPL,2024-12-12 12:36:00+00:00,246.8,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:37:00+00:00,246.8,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:38:00+00:00,246.8,0.0,0.0,0.0,0.0,0.0,-36.89452267780953
AAPL,2024-12-12 12:39:00+00:00,246.6,-2000.0,0.0,0.0,0.0,0.0,1786.8254499836448
AAPL,2024-12-12 12:40:00+00:00,246.7,2000.0,0.0,0.0,0.0,0.0,-1860.614495339264
