symbol,timestamp,mid_price,ofi_level_0,ofi_level_1,ofi_level_2,ofi_level_3,ofi_level_4,integrated_ofi
AAPL,2024-12-06 12:00:00+00:00,122.2,-2000.0,0.0,0.0,0.0,0.0,-1184.650709715042
AAPL,2024-12-06 12:03:00+00:00,122.4,2000.0,0.0,0.0,0.0,0.0,1212.0576835648508
AAPL,2024-12-06 12:05:00+00:00,122.2,-2000.0,0.0,0.0,0.0,0.0,-1184.6507097150438
AAPL,2024-12-06 12:06:00+00:00,122.3,2000.0,0.0,0.0,0.0,0.0,1212.0576835648515
AAPL,2024-12-06 12:07:00+00:00,122.1,-2000.0,0.0,0.0,0.0,0.0,-1184.6507097150438
AAPL,2024-12-06 12:08:00+00:00,122.1,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:10:00+00:00,122.1,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:11:00+00:00,122.1,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:12:00+00:00,122.1,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:13:00+00:00,122.1,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:15:00+00:00,122.1,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:18:00+00:00,122.2,2000.0,0.0,0.0,0.0,0.0,1212.0576835648515
AAPL,2024-12-06 12:19:00+00:00,122.1,-2000.0,0.0,0.0,0.0,0.0,-1184.6507097150438
AAPL,2024-12-06 12:20:00+00:00,122.2,2000.0,0.0,0.0,0.0,0.0,1212.0576835648515
AAPL,2024-12-06 12:21:00+00:00,122.2,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:22:00+00:00,122.2,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:24:00+00:00,122.2,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:27:00+00:00,122.3,2000.0,0.0,0.0,0.0,0.0,1212.0576835648515
AAPL,2024-12-06 12:28:00+00:00,122.3,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:29:00+00:00,122.1,-2000.0,0.0,0.0,0.0,0.0,-1184.6507097150438
AAPL,2024-12-06 12:30:00+00:00,122.2,2000.0,0.0,0.0,0.0,0.0,1212.0576835648515
AAPL,2024-12-06 12:31:00+00:00,122.3,2000.0,0.0,0.0,0.0,0.0,1212.0576835648515
AAPL,2024-12-06 12:32:00+00:00,122.5,2000.0,0.0,0.0,0.0,0.0,1212.0576835648515
AAPL,2024-12-06 12:33:00+00:00,122.5,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:34:00+00:00,122.2,-2000.0,0.0,0.0,0.0,0.0,-1184.6507097150438
AAPL,2024-12-06 12:40:00+00:00,122.3,2000.0,0.0,0.0,0.0,0.0,1212.0576835648515
AAPL,2024-12-06 12:42:00+00:00,122.2,-2000.0,0.0,0.0,0.0,0.0,-1184.6507097150438
AAPL,2024-12-06 12:44:00+00:00,122.2,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:45:00+00:00,122.3,2000.0,0.0,0.0,0.0,0.0,1212.0576835648515
AAPL,2024-12-06 12:46:00+00:00,122.3,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:47:00+00:00,122.1,-2000.0,0.0,0.0,0.0,0.0,-1184.6507097150438
AAPL,2024-12-06 12:48:00+00:00,122.1,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:49:00+00:00,122.1,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:50:00+00:00,122.0,-2000.0,0.0,0.0,0.0,0.0,-1184.6507097150438
AAPL,2024-12-06 12:51:00+00:00,122.0,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:53:00+00:00,122.0,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:54:00+00:00,122.0,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 12:59:00+00:00,122.0,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 13:00:00+00:00,122.0,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 13:01:00+00:00,122.0,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 13:03:00+00:00,122.1,2000.0,0.0,0.0,0.0,0.0,1212.0576835648515
AAPL,2024-12-06 13:04:00+00:00,122.0,-2000.0,0.0,0.0,0.0,0.0,-1184.6507097150438
AAPL,2024-12-06 13:09:00+00:00,122.0,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 13:10:00+00:00,122.1,2000.0,0.0,0.0,0.0,0.0,1212.0576835648515
AAPL,2024-12-06 13:11:00+00:00,122.0,-2000.0,0.0,0.0,0.0,0.0,-1184.6507097150438
AAPL,2024-12-06 13:12:00+00:00,122.0,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 13:16:00+00:00,122.0,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 13:19:00+00:00,122.0,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 13:20:00+00:00,122.0,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 13:21:00+00:00,122.0,0.0,0.0,0.0,0.0,0.0,13.703486924903938
AAPL,2024-12-06 13:22:00+00:00,122.1,2000.0,0.0,0.0,0.0,0.0,1212.0576835648515
AAPL,2024-12-06 13:23:00+00:00,122.0,-2000.0,0.0,0.0,0.0,0.0,-1184.6507097150438
