symbol,timestamp,mid_price,ofi_level_0,ofi_level_1,ofi_level_2,ofi_level_3,ofi_level_4,integrated_ofi
AAPL,2024-12-13 12:00:00+00:00,248.1,-4000.0,0.0,0.0,0.0,0.0,459.00655983166456
AAPL,2024-12-13 12:01:00+00:00,248.2,2000.0,0.0,0.0,0.0,0.0,-236.3708417518088
AAPL,2024-12-13 12:02:00+00:00,248.0,-4000.0,0.0,0.0,0.0,0.0,459.0065598316648
AAPL,2024-12-13 12:03:00+00:00,248.7,4000.0,0.0,0.0,0.0,0.0,-468.1633089462998
AAPL,2024-12-13 12:04:00+00:00,248.1,-4000.0,0.0,0.0,0.0,0.0,459.00655983166473
AAPL,2024-12-13 12:05:00+00:00,248.3,2000.0,0.0,0.0,0.0,0.0,-236.3708417518088
AAPL,2024-12-13 12:06:00+00:00,248.3,0.0,0.0,0.0,0.0,0.0,-4.578374557317661
AAPL,2024-12-13 12:07:00+00:00,248.0,-2000.0,0.0,0.0,0.0,0.0,227.2140926371735
AAPL,2024-12-13 12:08:00+00:00,248.4,2000.0,0.0,0.0,0.0,0.0,-236.3708417518088
AAPL,2024-12-13 12:09:00+00:00,248.4,0.0,0.0,0.0,0.0,0.0,-4.578374557317661
AAPL,2024-12-13 12:10:00+00:00,248.2,-2000.0,0.0,0.0,0.0,0.0,227.2140926371735
AAPL,2024-12-13 12:11:00+00:00,248.3,2000.0,0.0,0.0,0.0,0.0,-236.3708417518088
AAPL,2024-12-13 12:12:00+00:00,248.4,2000.0,0.0,0.0,0.0,0.0,-236.3708417518088
AAPL,2024-12-13 12:13:00+00:00,248.5,2000.0,0.0,0.0,0.0,0.0,-236.3708417518088
AAPL,2024-12-13 12:14:00+00:00,248.4,-2000.0,0.0,0.0,0.0,0.0,227.2140926371735
AAPL,2024-12-13 12:15:00+00:00,248.1,-2000.0,0.0,0.0,0.0,0.0,227.2140926371735
AAPL,2024-12-13 12:16:00+00:00,247.8,0.0,0.0,0.0,0.0,0.0,-4.578374557317661
AAPL,2024-12-13 12:17:00+00:00,247.5,-2000.0,0.0,0.0,0.0,0.0,227.2140926371735
AAPL,2024-12-13 12:18:00+00:00,247.5,0.0,0.0,0.0,0.0,0.0,-4.578374557317661
AAPL,2024-12-13 12:19:00+00:00,247.6,-2000.0,0.0,0.0,0.0,0.0,227.2140926371735
AAPL,2024-12-13 12:20:00+00:00,247.8,4000.0,0.0,0.0,0.0,0.0,-468.1633089462998
AAPL,2024-12-13 12:21:00+00:00,247.5,0.0,0.0,0.0,0.0,0.0,-4.578374557317661
AAPL,2024-12-13 12:22:00+00:00,247.9,2000.0,0.0,0.0,0.0,0.0,-236.3708417518088
AAPL,2024-12-13 12:23:00+00:00,247.9,0.0,0.0,0.0,0.0,0.0,-4.578374557317661
AAPL,2024-12-13 12:24:00+00:00,248.1,2000.0,0.0,0.0,0.0,0.0,-236.3708417518088
AAPL,2024-12-13 12:25:00+00:00,125.2,2000.0,0.0,0.0,0.0,0.0,-236.3708417518088
AAPL,2024-12-13 12:26:00+00:00,248.1,0.0,0.0,0.0,0.0,0.0,-4.578374557317661
AAPL,2024-12-13 12:27:00+00:00,248.1,0.0,0.0,0.0,0.0,0.0,-4.578374557317661
AAPL,2024-12-13 12:28:00+00:00,248.4,0.0,0.0,0.0,0.0,0.0,-4.578374557317661
AAPL,2024-12-13 12:29:00+00:00,248.7,2000.0,0.0,0.0,0.0,0.0,-236.3708417518088
AAPL,2024-12-13 12:30:00+00:00,248.5,-2000.0,0.0,0.0,0.0,0.0,227.2140926371735
