symbol,timestamp,mid_price,ofi_level_0,ofi_level_1,ofi_level_2,ofi_level_3,ofi_level_4,integrated_ofi
AAPL,2024-12-11 12:01:00+00:00,124.9,0.0,0.0,0.0,0.0,0.0,-7.40589946697312
AAPL,2024-12-11 12:02:00+00:00,124.9,-2000.0,0.0,0.0,0.0,0.0,-1121.193730721396
AAPL,2024-12-11 12:03:00+00:00,124.9,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 12:04:00+00:00,124.9,0.0,0.0,0.0,0.0,0.0,-7.405899466972165
AAPL,2024-12-11 12:05:00+00:00,125.0,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 12:06:00+00:00,124.9,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:07:00+00:00,124.7,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 12:08:00+00:00,124.5,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 12:09:00+00:00,124.8,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 12:11:00+00:00,124.9,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:15:00+00:00,124.9,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 12:16:00+00:00,124.8,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:18:00+00:00,124.8,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 12:19:00+00:00,124.7,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:21:00+00:00,247.3,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:24:00+00:00,247.3,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 12:25:00+00:00,124.6,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 12:26:00+00:00,248.0,0.0,2000.0,0.0,0.0,0.0,1335.2807626166061
AAPL,2024-12-11 12:27:00+00:00,248.1,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 12:28:00+00:00,248.1,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:29:00+00:00,248.2,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 12:30:00+00:00,248.2,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:31:00+00:00,248.1,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 12:32:00+00:00,248.1,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:33:00+00:00,248.1,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:34:00+00:00,248.0,-2000.0,-2000.0,0.0,0.0,0.0,-2463.880392804976
AAPL,2024-12-11 12:35:00+00:00,248.1,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 12:36:00+00:00,248.0,-2000.0,2000.0,0.0,0.0,0.0,221.492931362181
AAPL,2024-12-11 12:38:00+00:00,248.0,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:41:00+00:00,248.2,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 12:42:00+00:00,248.0,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 12:43:00+00:00,248.2,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 12:44:00+00:00,248.1,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 12:45:00+00:00,248.1,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:46:00+00:00,248.1,0.0,-2000.0,0.0,0.0,0.0,-1350.0925615505505
AAPL,2024-12-11 12:47:00+00:00,248.1,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:48:00+00:00,248.3,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 12:49:00+00:00,248.2,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 12:51:00+00:00,248.0,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 12:54:00+00:00,248.0,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:55:00+00:00,248.0,0.0,2000.0,0.0,0.0,0.0,1335.2807626166061
AAPL,2024-12-11 12:56:00+00:00,248.0,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 12:57:00+00:00,247.9,-2000.0,-2000.0,0.0,0.0,0.0,-2463.880392804976
AAPL,2024-12-11 12:59:00+00:00,248.0,2000.0,-2000.0,0.0,0.0,0.0,-236.30473029612517
AAPL,2024-12-11 13:00:00+00:00,248.0,0.0,-2000.0,0.0,0.0,0.0,-1350.0925615505505
AAPL,2024-12-11 13:01:00+00:00,248.0,0.0,2000.0,0.0,0.0,0.0,1335.2807626166061
AAPL,2024-12-11 13:02:00+00:00,248.3,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:03:00+00:00,123.6,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:06:00+00:00,248.8,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 13:07:00+00:00,249.0,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 13:08:00+00:00,249.33,-1995.0,2000.0,0.0,0.0,0.0,224.27740094031688
AAPL,2024-12-11 13:09:00+00:00,249.2,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 13:10:00+00:00,249.1,2000.0,2000.0,0.0,0.0,0.0,2449.068593871031
AAPL,2024-12-11 13:11:00+00:00,123.9,0.0,2000.0,0.0,0.0,0.0,1335.2807626166061
AAPL,2024-12-11 13:12:00+00:00,123.9,0.0,-2000.0,0.0,0.0,0.0,-1350.0925615505505
AAPL,2024-12-11 13:13:00+00:00,249.2,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 13:14:00+00:00,249.2,0.0,2000.0,0.0,0.0,0.0,1335.2807626166061
AAPL,2024-12-11 13:15:00+00:00,249.3,2000.0,-2000.0,0.0,0.0,0.0,-236.30473029612517
AAPL,2024-12-11 13:16:00+00:00,249.1,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:17:00+00:00,125.3,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 13:18:00+00:00,125.3,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:19:00+00:00,125.3,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 13:20:00+00:00,124.07,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:21:00+00:00,124.06,-100.0,0.0,0.0,0.0,0.0,-63.095291029693406
AAPL,2024-12-11 13:22:00+00:00,125.3,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:23:00+00:00,249.385,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 13:24:00+00:00,249.385,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:25:00+00:00,125.3,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:26:00+00:00,125.3,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:27:00+00:00,125.3,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 13:40:00+00:00,248.3,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:41:00+00:00,125.1,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 13:42:00+00:00,125.1,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:43:00+00:00,124.135,-20.0,-2000.0,0.0,0.0,0.0,-1361.2304398630945
AAPL,2024-12-11 13:44:00+00:00,124.135,8.0,2000.0,0.0,0.0,0.0,1339.7359139416237
AAPL,2024-12-11 13:45:00+00:00,125.2,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:46:00+00:00,125.2,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 13:47:00+00:00,125.2,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:48:00+00:00,125.1,-2000.0,0.0,0.0,0.0,0.0,-1121.1937307213977
AAPL,2024-12-11 13:49:00+00:00,125.2,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 13:50:00+00:00,125.1,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
AAPL,2024-12-11 13:52:00+00:00,125.2,2000.0,0.0,0.0,0.0,0.0,1106.381931787453
AAPL,2024-12-11 13:53:00+00:00,125.2,0.0,0.0,0.0,0.0,0.0,-7.405899466972155
